distance
0.138
0.138
0.467
1.356
-1.395
0.886
-1.583
15.5
1.563
-0.369
-3.286
-0.632
0.556
-0.183
0.072
0.084
-0.844
1.96
-0.3
0.525
2.676
0.269
-2.314
-3.646
0.697
-1.344
-0.6
-0.982
-0.063
0.942
1.562
-0.012
-2.404
1.723
-0.569
-3.144
0.132
1.799
0.408
0.03
1.422
0.225
-0.674
2.369
0.248
0.564
2.826
0.786
2.614
0.245
2.343
1.806
-2.024
2.773
-0.006
-2.765
0.495
-0.222
-0.62
0.309
-0.854
0.129
-0.81
1.546
-0.21
-0.813
0.504
4.374
-0.093
-0.703
1.2
-1.511
-2.335
0.933
-0.648
5.258
0.102
-1.874
0.999
-0.411
-1.472
-0.846
-1.745
-1.46
0.114
0.115
-1.48
-0.489
1.048
1.276
0.429
0.432
0.393
-2.932
-0.117
-0.278
0.138
-4.16
0.102
5.168
0.618
-1.307
0.18
-0.15
20.618
0.063
1.04
-0.522
4.944
0.487
1.192
-1.875
-1.897
1.014
1.659
-0.39
0.457
0.203
3.713
-0.42
0.144
1.378
-1.367
-0.133
-0.841
-0.33
-0.17
1.371
0.009
-1.719
-0.921
0.105
1.248
0.069
-2.714
-0.048
0.003
-3.843
3.478
1.514
0.414
0.075
-1.221
-2.166
3.315
-0.009
-1.05
0.147
-0.099
-4.262
0.195
-1.316
1.186
-2.158
-0.006
0.099
-0.051
0.063
0.342
1.357
-1.007
0.048
-1.938
-0.964
-0.409
0.393
3.436
-0.208
3.399
-1.314
-0.722
0.111
3.235
-0.216
-0.191
-3.985
3.127
3.735
1.737
-0.126
-0.354
0.258
0.75
-0.246
1.713
-0.531
0.727
0.371
-1.444
0.172
-1.09
-0.9
-1.017
5.585
0.777
-1.38
1.404
2.098
-0.681
-0.042
1.656
2.045
-0.312
-1.722
-0.54
-0.242
-0.832
1.101
1.392
-0.365
-0.108
-1.358
-0.968
-2.601
-1.487
1.09
0.759
-0.891
-1.498
2.447
0.201
-4.453
-0.12
1.367
2.168
-0.027
1.661
1.092
-0.081
-2.284
1.135
0.963
-10.209
3.282
2.393
-1.864
-0.187
1.587
4.395
2.231
-1.894
-0.474
4.429
-0.049
4.426
0.606
0.553
-0.842
3.499
-0.156
-1.828
0.576
0.457
-1.672
0.066
-0.045
0.225
0.677
2.85
0.27
0.347
0.422
0.189
0.09
2.227
-0.099
0.314
-1.242
0.497
0.089
0.006
-2.409
-0.465
-0.936
-0.597
0.37
-2.597
22.404
-3.731
-3.957
-0.903
-0.834
-1.008
-0.129
11.31
0.903
-0.417
0.153
0.669
0.747
0.255
1.225
-1.17
0.144
-0.057
-0.13
-2.101
-3.932
-1.025
-0.297
0.518
0.234
-0.033
-0.402
-0.102
-1.556
-0.704
-0.67
1.482
2.057
0.024
0.006
-1.593
0
0.216
1.504
0.198
2.764
-1.673
-1.487
-0.033
-2.037
0
0.277
-0.927
0
1.913
2.537
-0.608
-0.111
-0.93
-1.731
-0.024
0.486
0
-0.201
0
0
0.402
-0.189
-0.312
-0.129
0
-2.378
0.551
-0.977
-2.186
-0.135
-0.427
-0.657
-0.354
0.219
-2.468
-0.177
0.075
-5.573
-0.294
-0.273
-1.454
-0.012
3.496
-0.335
-1.551
-1.398
-0.67
0.771
2.657
0.099
-0.269
-1.504
-0.454
-0.537
-0.768
-0.099
0.26
-2.021
-0.033
-0.003
0.312
0.174
0.006
-0.042
-0.087
0.696
0.631
-0.57
0.072
0.072
0.981
-0.861
0.066
0.061
0.552
0.159
-0.468
-0.69
-0.312
-3.347
-0.003
2.147
-0.226
2.796
0.643
0.192
-0.078
0.213
-0.21
1.457
-0.351
0.543
-0.228
-0.168
-1.413
0.322
-0.246
4.049
-1.305
0.282
0.414
1.377
-0.408
1.245
-0.942
-1.137
-1.649
0.383
-0.354
3.039
-2.09
1.655
-0.156
-0.234
0.081
0.577
0.505
-4.765
-1.872
0.075
0.236
-3.666
0.457
2.131
0.051
-0.033
-0.67
6.557
0.948
21.332
0.202
0.989
0.105
0.759
-1.898
-0.753
-4.971
-0.795
-2.604
2.899
-0.024
0.064
1.57
-0.147
-1.225
3.825
2.184
-0.579
0.553
1.901
-0.885
-0.485
-0.357
0.173
-0.941
-0.797
0.492
-0.165
0.354
-1.769
0.072
0.216
0.279
0.729
-0.141
-3.281
-0.892
0.105
-0.597
3.37
0.684
-1
-0.042
0.084
-4.445
-0.18
-1.785
1.555
-0.045
1.804
2.008
0.075
0.717
-0.549
-0.888
2.031
-0.385
-1.89
-0.259
0.12
-0.579
-1.4
0.72
0.957
-0.277
-1.49
-12.27
-0.043
0.045
0.624
-0.063
-0.117
-1.803
-0.953
4.949
-2.008
0.195
-0.033
-0.609
0.009
-0.78
0.893
-0.799
0.045
-3.445
0.198
0.021
-0.201
0.222
-1.26
-0.102
-0.148
-2.537
-1.045
-1.224
4.834
-0.711
-0.861
2.429
-0.18
-0.081
-3.064
0.189
-0.258
-0.8
-5.568
-3.442
4.211
-4.163
0.138
0.045
1.462
0.917
0.736
0.003
0.417
-0.545
1.323
-1.304
-0.054
-0.018
-0.084
0.153
-1.307
-0.003
0.174
1.208
-0.15
0.184
-1.838
-0.012
-0.297
0.147
0.054
0.169
0.013
-5.366
0.003
-0.03
-0.069
-1.206
-0.888
-0.27
-1.608
0.138
-0.273
0.06
-0.542
9.008
-0.168
-0.189
-4.683
-0.032
-1.6
0.951
-1.385
0.108
4.348
0.405
-0.796
0.747
-1.581
0.957
-1.338
0.06
0.003
0.015
0.029
1.362
0.008
0.078
-2.46
-0.132
-1.616
0.003
0.003
-0.418
2.412
0.646
0.264
0.594
0.117
1.383
2.489
-0.746
0.06
0.351
0.003
0.255
0.165
-3.83
-3.126
-3.825
10.318
0.003
0.288
0.285
0.429
-2.535
3.91
0.246
0.393
0.178
0.501
1.159
-0.075
1.407
-0.311
1
0.021
-0.243
-0.069
1.614
-3.349
0.315
-0.33
-0.06
-0.968
-0.345
-1.726
-0.183
-2.039
1.612
3.821
0.261
0.808
0.009
0.003
-0.171
-0.196
3.299
2.954
-0.159
-0.303
0.143
0.414
0.003
1.17
0.081
3.602
-0.162
2.427
-2.187
0.978
-0.18
-0.942
-0.331
-0.309
1.728
0.234
-0.003
-0.795
-3.509
-0.582
0.139
-0.12
-0.128
3.032
0.147
-0.133
0.929
0.878
-0.246
-1.293
-0.686
-3.742
0.432
-0.517
-0.018
1.29
-0.123
-1.379
1.543
0.364
0.147
-0.498
0.607
2.782
-0.874
-0.222
1.009
0.03
0.045
0.812
1.548
0.975
-0.534
0.321
0.156
0.075
4.727
0.156
2.175
6.664
0.909
1.481
-1.338
0.03
-1.708
-0.165
0.18
8.559
0.617
-0.144
0.015
0.313
-0.296
-1.861
-0.078
0.003
-0.087
-0.589
1.136
-18.216
-0.805
-1.263
-3.881
-0.322
0.159
1.341
-0.759
0.192
-0.003
0.471
-4.556
2.7
-1.167
1.309
1.779
-0.919
-0.786
-9.04
0.003
0.243
-1.509
2.018
0.021
0.324
0.015
-0.427
-0.797
0.343
0.168
-1.667
0.204
-4.71
-0.15
0.144
2.154
0.195
-2.279
-2.169
-0.354
0.229
0.059
1.223
0.888
-0.162
0.072
0.175
0.123
1.053
-0.003
-2.49
0.184
3.302
-0.379
-0.3
-1.833
-1.179
-3.392
0.606
-0.47
-0.434
3.654
-1.601
1.407
0.333
0.483
0.036
-0.415
-1.488
-0.438
0.223
-0.247
-0.324
4.472
-0.202
0.036
-3.914
-0.564
-0.048
0.426
-0.246
1.856
0.042
-1.46
-0.918
1.754
-0.057
0.234
-0.087
4.839
-0.54
-1.627
0.507
1.46
2.127
-1.755
0.081
-0.03
0.25
1.069
-0.923
0.295
1.902
-0.553
-1.176
-1.584
-0.096
0.399
-0.69
-0.144
-0.84
-0.033
-1.128
0.354
-2.525
-0.177
1.104
-0.943
0.173
2.34
-1.045
-0.234
0.303
-0.315
0.843
0.474
1.34
3.496
-0.21
0.413
-5.622
0.072
2.001
0.728
-1.059
0.228
-1.742
0.174
-2.356
-2.076
0.149
0.264
-0.381
-0.126
-1.511
-0.294
0.15
-0.739
0.036
