distance
-2.467
4.84
0.711
-3.662
-0.964
0.276
0.114
1.101
0.282
0.192
0.102
10.561
1.008
0.027
-0.177
0.374
3.035
-0.141
3.496
0.244
0.427
-1.073
2.588
2.617
-0.873
-0.015
1.5
-1.891
0.204
-0.707
0.423
0.269
-0.402
0.973
-1.168
-0.302
-0.021
1.322
-0.623
0.156
0.282
0.468
0.198
-0.975
-1.165
-0.733
-2.365
1.275
-0.792
1.167
2.14
-0.258
1.149
-1.56
4.672
-2.938
1.746
-0.779
-0.345
0.066
0.84
-0.738
-0.943
0.311
0.258
-0.021
-0.397
-0.918
0.111
-1.086
0.294
0.093
-2.665
0.018
1.048
-0.681
-0.117
-0.828
0.791
1.146
1.181
0.328
-2.083
-1.236
-2.442
0.174
-4.866
-4.335
-0.438
1.449
-1.324
6.487
-1.299
-1.41
0.678
-0.363
-0.039
-1.328
-0.811
0.003
-1.675
1.504
1.6
0.321
-0.913
0.087
-0.746
22.162
-5.739
0.015
-0.762
0.211
-0.825
-1.497
2.165
-0.617
-2.624
-0.144
-2.236
0.231
-1.801
-0.947
-1.202
1.863
-0.126
-0.177
0.24
0.9
-2
0.033
0.093
-0.238
0.378
0.43
0.276
0.254
-0.012
1.464
-1.938
-0.171
-1.936
-1.601
0.01
-1.849
-1.708
-0.23
0.819
0.144
0.507
-4.572
-0.275
-1.528
0.294
0.087
0.478
-0.06
-1.861
5.53
0.099
-0.081
-0.294
0.03
2.018
1.033
-4.114
0.354
0.541
0.778
0.456
0.015
0.657
0.425
0.006
2.102
0.248
0.284
-0.054
1.33
-0.057
1.075
0.108
0.072
-0.006
-0.045
-1.404
-1.508
0.501
0.537
-0.506
-0.378
0.576
2.503
-0.922
-4.028
0.68
-0.09
-0.701
1.057
-1.776
-2.265
0.272
1.341
0.054
1.932
-0.09
-2.182
0.061
-0.219
1.734
0.373
-1.714
-0.213
0.415
0.057
-0.21
0.162
1.373
-1.062
0.105
-0.254
0.027
-0.256
0.3
-1.151
-1.029
0.73
0.018
0.081
-0.084
-0.111
-0.202
0.303
0.803
-2.714
-2.314
2.099
1.086
-0.036
0.264
1.007
2.209
0.099
0.862
0.357
0.06
0.003
0.003
-0.003
-0.347
4.941
0.503
0.135
0.348
0.048
1.086
-0.366
-0.12
0.796
-1.35
-0.924
-0.709
-5.171
0.162
0.891
0.779
-0.096
0.018
0.374
-1.787
-0.555
-0.879
-0.363
-0.946
0.816
0.696
-0.645
0.12
-1.917
1.75
-1.477
1.443
4.573
0.84
-1.652
-3.033
0.974
0.129
0.186
7.221
0.108
0.425
-1.889
-1.551
-0.003
-0.021
0.021
-0.003
1.213
-0.679
0.525
1.962
-1.774
1.478
0.003
0.033
-0.081
-1.575
-0.121
-0.003
-2.044
0.42
0.66
-0.512
0.574
-1.158
0.261
-0.078
-1.213
-2.117
-0.288
-1.433
-8.097
1.248
0.123
-1.948
-2.956
-0.399
-0.012
4.633
1.585
0.125
0.645
0.377
0.462
-0.015
0.444
2.522
0.075
-2.583
0.118
-0.781
-0.204
-0.166
0.054
-1.957
0.057
2.415
0.102
-3.426
2.089
0.066
0.141
1.305
-0.165
-0.734
-0.16
-0.288
-0.81
0.072
-0.972
-0.003
2.581
2.073
1.53
0.48
0.123
-0.708
0.012
0.807
0.342
0.003
0.798
0.518
0.654
-0.12
-0.729
16.975
0.174
-0.538
-0.036
3.134
2.235
-0.781
0.006
0.771
0.959
0.717
-0.466
-0.051
-0.1
0.951
0.024
3.241
0.021
-0.03
0.225
-0.831
1.161
0.861
2.463
-0.665
1.272
-0.225
-0.171
-0.288
3.315
-1.368
0.093
0.069
10.769
0.384
-0.647
0.601
-0.123
0.186
-0.382
-0.177
0.31
3.71
-1.409
0.739
0.036
-1.772
2.632
-0.939
-4.187
0.315
2.545
0.528
1.282
0.411
0.748
-2.999
-1.079
1.543
0.246
-0.28
-1.327
-2.305
2.052
-0.145
2.842
0.863
-1.072
-0.651
-0.386
1.126
-0.261
4.794
-1.542
-0.262
-1.193
-1.581
0.03
-0.42
1.92
0.117
-1.012
1.322
0.235
0.3
-0.274
8.097
-20.852
3.255
-0.429
0.075
2.463
0.543
2.321
1.191
0.003
-0.42
-0.588
3.01
-2.318
1.494
-0.838
0.247
1.479
0.294
1.135
-0.555
4.814
1.542
-0.162
1.39
1.735
-0.816
2.424
0.093
-0.196
-2.053
-3.619
-0.108
0.901
-0.945
-0.015
1.749
1.681
-1.416
-0.662
-0.802
0.262
0.102
-0.472
0.321
3.889
0.003
0.633
-0.709
-0.192
-0.033
0.051
-0.485
-3.57
0.169
-0.309
1.843
0.552
1.32
-0.716
-3.557
-3.16
0.021
-0.458
-1.511
0.249
2.063
0.927
1.785
-0.207
0.222
-0.88
-0.102
0.621
1.128
-1.212
0.252
0.686
-4.266
0.262
-1.691
-1.449
0.117
-0.042
-0.93
-3.509
-4.248
-0.168
0.671
3.092
-0.132
-0.288
1.988
-1.011
-0.255
7.755
-0.048
-0.255
0.033
-3.22
-1.296
0.483
2.831
-0.441
-0.009
0.834
-2.559
5.553
-3.581
-0.096
0.219
0.111
-1.006
-0.117
1.92
0.65
0.449
-0.072
0.858
-0.087
0.768
1.014
0.927
-0.43
0.585
0.48
0.288
-0.481
0.746
-0.332
-0.042
0.221
1.26
-3.137
-0.457
3.378
-3.424
1.079
1.438
1.974
-0.623
-0.32
-3.335
-2.449
1.326
9.639
-2.81
2.43
-0.627
1.201
-2.455
-0.168
2.804
-1.722
0.102
-0.096
-0.198
-1.315
1.3
-3.535
-0.006
-0.597
-1.527
0.243
-0.486
-2.286
-0.485
1.891
2.663
0.175
-0.324
-4.848
-0.12
-0.15
-0.757
2.834
1.996
1.825
-0.192
-1.179
0.336
-1.342
-1.502
-0.129
14.699
3.368
1.253
-2.576
-0.43
-14.662
0.006
3.865
-0.417
0.279
-0.522
-0.382
-1.304
7.233
-0.981
-0.042
-0.446
-4.423
0.21
-2.761
-0.491
-2.447
-4.004
0.024
-1
1.239
5.401
-0.698
0.951
-3.493
0.391
-0.219
0.225
0.159
1.467
-5.259
0.906
3.682
-2.284
-0.048
0.081
1.649
7.035
-0.237
-8.477
-1.017
-0.159
-0.975
0.141
1.145
-0.09
-0.175
-0.327
-0.039
0.15
-0.132
3.975
-0.294
0.099
0.06
-3.68
0.231
-1.133
0.474
3.361
4.042
1.07
-0.528
0.324
0.213
-3.153
0.15
-1.598
-0.585
-0.324
-0.72
0.764
0.711
0.57
0.749
0.341
0.108
-9.615
1.985
-1.211
-0.526
-0.057
-0.063
0.075
0.375
0.256
2.131
-0.066
-3.927
2.905
0.423
-1.674
0.187
0.36
0.191
2.144
0.407
-0.492
-0.078
0.29
-0.132
0.123
0.057
-4.977
0.828
0.138
2.046
-0.051
-0.027
0.765
0.579
2.319
2.301
-0.414
-0.389
-3.83
1.484
0.033
0.381
-1.643
1.289
1.449
1.211
0.243
2.493
0.228
0.099
0.206
0.054
6.274
0.583
0.824
-15.298
0.491
0.894
-0.186
-1.528
0.093
2.039
-2.438
-0.284
0.457
1.626
2.318
3.682
-0.093
-1.893
0.148
-0.233
-1.357
-1.958
-0.042
-0.546
0.372
-0.345
-3.284
-1.455
1.24
-0.474
-0.111
-0.171
11.307
2.769
-0.111
0.744
5.789
-0.27
2.392
-0.111
-0.243
0.027
-0.465
0.768
-0.615
-1.329
1.855
-0.434
0.138
7.754
0.743
1.537
-0.197
0.783
-1.3
0.861
-1.789
0.075
-0.607
-0.823
0.642
4.999
1.915
0.963
-1.051
-0.432
2.21
-1.333
0.373
-0.6
-0.036
1.728
0.561
0.903
-0.048
2.85
-5.191
0.468
-8.004
0.714
-0.234
0.563
0.462
-12.591
0.53
-1.105
1.068
0.282
1.068
-0.372
0.16
1.932
-0.367
-1.301
-0.333
0.597
0.717
0.234
0.333
0.369
-1.584
2.687
2.536
-1.134
0.111
0.378
-0.048
-1.374
0.288
0.861
0.792
0.018
-2.302
-0.177
-0.18
-0.237
0.705
-0.066
0.226
-0.721
-0.756
-0.063
-0.009
-3.665
0.096
-6.804
-4.088
-2.081
-1.03
-0.027
-0.156
-0.784
-1.843
3.999
0.584
-0.609
0.147
0.057
-0.825
0.111
-3.659
0.546
3.53
0.304
0.287
2.578
-0.543
-7.853
-0.713
-0.213
-2.096
-0.42
0.078
0.66
2.194
-0.237
0.35
1.246
0.023
2.3
1.734
-0.087
0.324
0.279
0.009
0.366
0.076
9.237
-0.249
0.366
-3.911
-2.922
0.569
1.131
-0.012
2.464
0.291
-7.755
0.009
-0.684
1.091
-0.093
1.188
0.012
0
-0.498
1.627
1.392
0.069
1.816
0.312
-0.051
-0.033
0
0.259
0
0.162
0.535
0.339
0
37.053
0.648
0.682
2.582
-6.509
-0.291
0.168
2.087
0.861
-0.992
0.117
1.226
0.036
0.036
0.069
0.097
-0.327
0.861
0
0
0.153
-1.379
0.024
2.763
-1.485
-2.373
-0.546
0.245
0
4.806
0
-6.764
-0.483
-1.372
2.096
4.136
0.258
-0.446
4.8
0.294
0.51
0.237
-1.311
4.531
0.162
1.933
-1.084
0.09
-2.988
0.45
0.108
2.55
-1.845
0.087
0.39
0.63
0.333
-1.618
-0.57
-0.096
0.846
0.8
0.283
2.219
-1.119
0.234
-0.3
-2.092
4.775
-16.444
1.053
-0.615
1.031
0.834
0.547
-0.633
-1.278
-5.276
-0.406
-1.778
0.921
-0.18
-4.314
-0.591
-0.412
1.736
0.021
-0.332
-0.441
-0.003
-0.213
0.306
0.006
1.264
-1.588
0.009
-0.21
-0.09
0.633
-0.084
-10.081
-1.525
2.016
0.74
1.478
1.424
-1.559
-0.984
1.142
0.132
-0.003
-0.283
-1.21
0.48
0.333
1.42
1.448
0.762
-0.279
0.96
0.468
1.641
0.274
-0.138
0.003
-1.467
-0.398
0.398
0.003
0.53
2.492
-0.339
1.881
-0.363
3.87
-0.102
-0.63
-0.279
2.527
-3.62
0.796
-0.497
-1.293
0.577
-2.407
-0.393
5.307
4.388
-17.138
0.003
4.31
-0.693
0.188
-0.228
-0.003
-0.003
-1.737
-0.888
0.003
0.003
-0.377
0.03
-0.618
0.132
-0.003
-0.555
-0.445
0.312
-0.381
-1.554
0.433
8.674
0.939
-18.145
-0.382
1.317
-0.599
-1.537
-0.576
-0.081
-0.015
-0.171
0.801
-1.915
-0.858
-0.138
-0.073
-0.658
0.066
2.312
1.708
-0.56
-4.897
-2.721
0.366
-0.144
-0.624
0.429
-0.069
-1.109
2.817
1.028
0.189
-0.669
1.092
0.527
0.195
0.135
0.003
1.137
-0.03
-0.048
-0.003
2.039
-1.279
0.063
-0.006
-0.015
13.745
0.213
2.231
-0.309
-0.177
3.261
-1.293
1.506
-1.021
0.183
1.608
1.409
-7.059
0.321
-1.682
2.562
-0.898
0.267
0.255
-5.267
-0.261
-0.465
-0.054
0.027
0.25
-0.127
-0.054
-0.551
0.1
-11.286
0.597
-0.829
2.874
3.938
3.975
0.309
-0.237
-1.571
0.467
-0.027
2.25
0.813
1.207
1.77
0.24
0.109
-6.838
4.667
-0.153
0.634
-0.241
2.262
2.425
0.023
0.039
-0.159
0.3
0.695
0.632
-2.637
-3.848
-0.027
1.323
-0.012
-0.918
0.351
13.808
-1.361
-4.166
-1.97
-0.03
1.067
10.025
0.129
0.846
5.698
-0.36
0.304
0.295
0.204
0.959
2.013
-0.177
0.015
-0.144
-0.145
0.13
0.739
-0.979
3.744
-0.967
-1.155
0.141
0.748
0.138
0.039
2.613
0.291
-0.522
-2.044
1.936
-0.021
1.238
0.186
-0.565
0.909
-1.167
-0.123
0.303
0.717
0.186
-0.56
-0.354
-0.839
-0.865
-1.291
2.886
-2.228
0.131
0.09
-4.779
0.522
-1.989
0.477
2.326
0.657
0.015
0.087
0.024
0.73
-0.141
2.728
2.503
0.315
-0.051
0.462
0.291
0.393
-1.935
-0.255
-2.759
0.378
-0.885
-0.867
-0.46
0.783
2.27
-0.024
1.4
-5.631
2.085
-0.045
0.192
0.279
-0.835
0.066
-0.37
3.281
0.024
-1.039
-1.46
1.786
-0.165
-0.222
-0.28
-0.144
-1.593
0.021
0.43
0.42
-0.523
2.243
-2.604
-0.45
-0.625
0.06
-0.805
2.288
4.505
2.333
-0.042
3.225
0.049
-3.867
0.63
1.486
0.033
-1.871
0.117
-1.662
-0.171
1.409
2.507
-0.018
1.93
-0.45
0.087
-0.108
0.123
0.135
0.126
-0.528
1.074
-0.177
2.246
0.886
10.094
2.703
6.799
0.294
-0.057
-1.852
-2.65
0.294
-0.201
0.346
0.931
-1.686
-0.933
-2.1
-0.003
-0.576
-0.003
0.009
-0.012
0.027
-0.212
-0.078
0.042
-3.3
-0.832
0.111
0.306
-1.648
0.09
-0.609
1.357
-1.861
0.03
1.624
-0.048
-0.252
-1.374
0.21
-0.806
1.696
-0.072
1.416
-0.708
1.948
0.051
-0.219
-0.006
0.528
-2.706
0.531
-1.065
-0.036
-0.954
-0.495
0.837
0.115
-0.327
0.968
2.528
-0.132
1.02
0.792
-1.582
-1.71
-1.124
0.91
0.012
2.052
0.564
0.5
0.117
-0.003
1.426
-0.567
-0.42
0.318
-0.081
0.099
0.214
-0.834
-2.256
-0.269
1.098
1.581
1.788
-1.56
-0.06
-3.317
-1.572
6.215
1.518
-0.286
2.262
-1.18
0.888
0.691
0.624
-0.159
4.261
0.726
-2.727
-0.105
1.776
0.18
0.153
-0.429
-2.607
-0.067
0.822
1.077
-0.048
-0.501
0.027
0.822
0.15
3.498
1.869
3.61
-3.526
-0.393
-0.027
0.183
-1.341
-1.071
0.345
-0.248
4.829
0.369
1.274
-1.112
1.299
0.182
0.003
-1.046
-0.015
-0.429
-0.081
0.386
-0.517
2.118
14.17
-3.221
-0.018
-0.866
-0.018
1.027
2.766
0.999
-0.496
0.09
0.585
-0.363
-3.19
0.18
-1.632
0.021
-0.078
-0.258
-0.303
3.751
0.153
0.054
-3.221
3.442
-3.819
1.037
-1.405
1.485
0.006
0.138
-2.406
0.125
-1.31
-0.792
2.282
-0.015
3.503
-0.352
-0.846
0.072
0.743
-0.315
1.239
0.099
-0.583
3.669
0.042
-1.749
1.752
0.282
0.806
2.859
-0.063
0.579
-0.207
-6.223
0.105
-0.519
-0.051
0.477
0.003
0.021
1.348
0.321
0.258
2.204
-0.191
0.081
0.602
-1.449
-0.216
-0.432
-3.361
1.643
-0.217
0.306
0.489
1.417
0.866
0.548
-1.454
2.486
0.186
0.144
-0.474
-0.063
-11.284
-0.129
1.861
-2.163
0.12
1.795
-2.89
-2.156
0.995
1.064
1.506
0.159
-0.348
-1.352
-10.452
0.276
-0.282
-0.842
-1.51
2.835
1.026
1.557
-0.933
-0.105
-0.259
1.029
-3.333
-0.626
-0.438
-1.515
-0.36
0.009
-2.796
0.036
1.146
-0.309
-1.914
-0.114
-0.229
-2.832
-3.096
-0.5
4.163
3.903
2.076
1.05
-0.165
-0.03
-3.367
0.177
1.611
0.612
0.774
-0.493
0.216
0.483
-0.84
1.961
-0.213
0.748
-1.854
0.102
0.522
0.27
-0.099
7.434
-0.087
-1.181
0.538
2.266
1.428
-0.06
-2.307
0.117
-0.309
0.435
-0.417
-0.078
-0.806
0.33
1.425
0.597
-1.054
0.15
-1.122
0.204
1.889
10.914
-0.45
1.19
0.847
0.271
-0.174
0.567
3.977
0.003
-1.365
0.084
-0.545
-0.88
4.053
3.618
-2.486
-3.148
-2.734
-1.413
-0.474
0.243
-0.165
-0.794
0.15
-2.654
-0.006
0.051
1.211
-0.159
1.083
-0.135
0.279
-0.087
0.081
0.096
1.236
0.903
-0.139
-1.741
0.029
-0.417
-0.875
1.051
-1.398
1.937
0.248
0.934
-1.416
0.218
-0.501
-0.133
-0.209
1.293
-0.018
-2.861
-1.009
-0.556
-0.339
1.623
1.157
0.684
3.72
0.962
-0.129
2.003
0.324
-0.183
0.24
0.447
-2.278
-0.775
-2.828
-0.165
-2.836
1.019
-0.219
1.737
-1.218
-0.405
-0.247
-1.322
2.088
-2.546
0.138
-0.042
0.793
-0.181
-0.126
0.375
0.223
-0.78
0.045
-0.198
0.081
2.302
5.262
0.024
0.605
-0.24
-0.495
-0.003
-1.553
0.108
0.21
0.057
-0.272
0.426
-0.823
5.944
0.033
0.733
0.057
0.324
1.922
1.217
-2.074
0.519
-0.57
-0.654
0.234
0.237
-1.848
-0.012
0.723
0.06
-0.472
-3.461
3.391
-0.582
-0.45
0.771
5.851
-0.91
1.951
1.927
0.09
-0.273
-0.561
-3.641
-2.339
0.072
-0.08
-0.099
-0.135
-0.297
0.318
-0.267
1.286
1.248
0.24
0.039
0.042
-0.234
1.238
-0.165
-0.229
0.942
1.753
-0.255
1.252
-0.736
7.653
-1.267
-11.035
0.153
-0.558
-0.966
0.277
4.718
2.256
0.468
0.081
-0.553
0.762
-0.003
-0.263
0.519
-0.135
0.183
0.357
1.582
-0.129
-0.868
0.847
1.688
-0.165
-1.142
0.312
-0.069
0.111
3.804
-1.618
0.003
-0.141
2.46
-3.14
-2.144
-0.874
-0.421
0.829
-0.024
-1.802
-0.471
0.226
-1.77
0.961
0.219
-3.203
1.666
-3.108
-1.673
0.303
0.042
-3.968
-0.582
-0.045
-0.327
-1.583
